Frequency (Hz)	Level (dB)
13745.585632	-99.709549
13746.258545	-99.422119
13746.931458	-99.766342
13747.604370	-100.105522
13748.277283	-100.458679
13748.950195	-99.806465
13749.623108	-99.857368
13750.296021	-100.113724
13750.968933	-99.834061
13751.641846	-100.125587
13752.314758	-100.228897
13752.987671	-100.009186
13753.660583	-99.994057
13754.333496	-99.907890
13755.006409	-99.904884
13755.679321	-99.615036
13756.352234	-99.692711
13757.025146	-99.979782
13757.698059	-100.242096
13758.370972	-99.966812
13759.043884	-99.902885
13759.716797	-99.648872
13760.389709	-99.666649
13761.062622	-99.869370
13761.735535	-99.909233
13762.408447	-99.824867
13763.081360	-99.939827
13763.754272	-99.966141
13764.427185	-99.682648
13765.100098	-99.333557
13765.773010	-99.623940
13766.445923	-100.122231
13767.118835	-99.962570
13767.791748	-100.058983
13768.464661	-99.953262
13769.137573	-100.028809
13769.810486	-100.114120
13770.483398	-99.874199
13771.156311	-99.903831
13771.829224	-99.940880
13772.502136	-99.991875
13773.175049	-100.095894
13773.847961	-100.117523
13774.520874	-100.035873
13775.193787	-100.370735
13775.866699	-100.049622
13776.539612	-100.083557
13777.212524	-99.648582
13777.885437	-99.959641
13778.558350	-100.341843
13779.231262	-100.246887
13779.904175	-100.003067
13780.577087	-99.668175
13781.250000	-99.758659
13781.922913	-99.576706
13782.595825	-99.504974
13783.268738	-99.575127
13783.941650	-99.658569
13784.614563	-99.748917
13785.287476	-99.649017
13785.960388	-99.774284
13786.633301	-99.686195
13787.306213	-99.990707
13787.979126	-99.774933
13788.652039	-99.286011
13789.324951	-99.573631
13789.997864	-99.696060
13790.670776	-99.406906
13791.343689	-99.851624
13792.016602	-100.015945
13792.689514	-99.583817
13793.362427	-99.219238
13794.035339	-98.954475
13794.708252	-99.320312
13795.381165	-99.546982
13796.054077	-99.297256
13796.726990	-99.719101
13797.399902	-99.283546
13798.072815	-98.907623
13798.745728	-99.404655
13799.418640	-99.344887
13800.091553	-100.092278
13800.764465	-100.083565
13801.437378	-99.340538
13802.110291	-99.069016
13802.783203	-99.488251
13803.456116	-99.529945
13804.129028	-99.602348
13804.801941	-99.644417
13805.474854	-99.348999
13806.147766	-99.386917
13806.820679	-99.590721
13807.493591	-98.970177
13808.166504	-99.292328
13808.839417	-99.690414
13809.512329	-99.234932
13810.185242	-98.654602
13810.858154	-98.042580
13811.531067	-98.213264
13812.203979	-98.966789
13812.876892	-99.162750
13813.549805	-99.061630
13814.222717	-99.260094
13814.895630	-99.272064
13815.568542	-99.140457
13816.241455	-98.987671
13816.914368	-98.697929
13817.587280	-98.741310
13818.260193	-98.943512
13818.933105	-99.099403
13819.606018	-99.046028
13820.278931	-98.809860
13820.951843	-98.860207
13821.624756	-98.913933
13822.297668	-98.723259
13822.970581	-98.624321
13823.643494	-99.124619
13824.316406	-99.087311
13824.989319	-98.750130
13825.662231	-98.627327
13826.335144	-98.739372
13827.008057	-99.210373
13827.680969	-98.273788
13828.353882	-98.141449
13829.026794	-98.814278
13829.699707	-98.703133
13830.372620	-98.720024
13831.045532	-98.497864
13831.718445	-98.354752
13832.391357	-98.511787
13833.064270	-98.510437
13833.737183	-98.488411
13834.410095	-98.470078
13835.083008	-99.089127
13835.755920	-98.903297
13836.428833	-98.675720
13837.101746	-98.617409
13837.774658	-98.435280
13838.447571	-98.684853
13839.120483	-98.396103
13839.793396	-98.121033
13840.466309	-98.285896
13841.139221	-98.647408
13841.812134	-98.872589
13842.485046	-99.090721
13843.157959	-98.836929
13843.830872	-98.703621
13844.503784	-98.511238
13845.176697	-98.287590
13845.849609	-98.712845
13846.522522	-98.719482
13847.195435	-98.853920
13847.868347	-98.670280
13848.541260	-98.748451
13849.214172	-98.753227
13849.887085	-98.986519
13850.559998	-98.983299
13851.232910	-98.903152
13851.905823	-98.501068
13852.578735	-98.591064
13853.251648	-98.376801
13853.924561	-98.438072
13854.597473	-98.729088
13855.270386	-98.362419
13855.943298	-98.567963
13856.616211	-98.641998
13857.289124	-98.722427
13857.962036	-98.623543
13858.634949	-98.078568
13859.307861	-98.307327
13859.980774	-98.096954
13860.653687	-97.921150
13861.326599	-98.379776
13861.999512	-98.229820
13862.672424	-98.275192
13863.345337	-98.582817
13864.018250	-98.166130
13864.691162	-98.666328
13865.364075	-99.122513
13866.036987	-98.896080
13866.709900	-98.307220
13867.382812	-98.682220
13868.055725	-99.288651
13868.728638	-99.075081
13869.401550	-98.627457
13870.074463	-98.312920
13870.747375	-98.648994
13871.420288	-99.034920
13872.093201	-99.109955
13872.766113	-99.096382
13873.439026	-99.645691
13874.111938	-99.616829
13874.784851	-99.376183
13875.457764	-99.272018
13876.130676	-99.228485
13876.803589	-99.719398
13877.476501	-99.510666
13878.149414	-99.368065
13878.822327	-99.240173
13879.495239	-99.481453
13880.168152	-99.160233
13880.841064	-98.612442
13881.513977	-98.684784
13882.186890	-98.782631
13882.859802	-98.856621
13883.532715	-98.461143
13884.205627	-99.070091
13884.878540	-99.511909
13885.551453	-99.941483
13886.224365	-99.536621
13886.897278	-99.326004
13887.570190	-99.644547
13888.243103	-99.359474
13888.916016	-99.140266
13889.588928	-99.335747
13890.261841	-99.505905
13890.934753	-99.547409
13891.607666	-99.599411
13892.280579	-99.585533
13892.953491	-99.832069
13893.626404	-99.702072
13894.299316	-99.658112
13894.972229	-100.095032
13895.645142	-100.226273
13896.318054	-99.590271
13896.990967	-99.421356
13897.663879	-99.443489
13898.336792	-99.855194
13899.009705	-100.009995
13899.682617	-99.679855
13900.355530	-99.613129
13901.028442	-99.675400
13901.701355	-99.586922
13902.374268	-99.684090
13903.047180	-99.656616
13903.720093	-99.510780
13904.393005	-99.470406
13905.065918	-99.612236
13905.738831	-99.672401
13906.411743	-99.643425
13907.084656	-100.107880
13907.757568	-100.554985
13908.430481	-100.342224
13909.103394	-100.194206
13909.776306	-100.123726
13910.449219	-100.119858
13911.122131	-99.889862
13911.795044	-100.012558
13912.467957	-99.995728
13913.140869	-100.094414
13913.813782	-99.892944
13914.486694	-99.647163
13915.159607	-100.052269
13915.832520	-100.214340
13916.505432	-100.163857
13917.178345	-100.719337
13917.851257	-100.847443
13918.524170	-100.253448
13919.197083	-100.001282
13919.869995	-100.373695
13920.542908	-100.583771
13921.215820	-100.921036
13921.888733	-100.411179
13922.561646	-99.959961
13923.234558	-100.185936
13923.907471	-100.225418
13924.580383	-99.565208
13925.253296	-99.838173
13925.926208	-100.035492
13926.599121	-100.091408
13927.272034	-100.045280
13927.944946	-100.207123
13928.617859	-99.946350
13929.290771	-100.079216
13929.963684	-100.109238
13930.636597	-100.179321
13931.309509	-100.179131
13931.982422	-100.104073
13932.655334	-99.836403
13933.328247	-99.885094
13934.001160	-99.913307
13934.674072	-99.952354
13935.346985	-100.036705
13936.019897	-100.253716
13936.692810	-100.505875
13937.365723	-100.340286
13938.038635	-100.267036
13938.711548	-100.255539
13939.384460	-99.980865
13940.057373	-100.081085
13940.730286	-99.939484
13941.403198	-100.138039
13942.076111	-100.159592
13942.749023	-100.008064
13943.421936	-100.081429
13944.094849	-100.073067
13944.767761	-99.678146
13945.440674	-99.738686
13946.113586	-100.007584
13946.786499	-99.644852
13947.459412	-100.092796
13948.132324	-99.911911
13948.805237	-99.998383
13949.478149	-99.949493
13950.151062	-99.729576
13950.823975	-99.691414
13951.496887	-99.702782
13952.169800	-99.809433
13952.842712	-99.717659
13953.515625	-99.809441
13954.188538	-100.028252
13954.861450	-100.298141
13955.534363	-99.914070
13956.207275	-100.203117
13956.880188	-100.168999
13957.553101	-99.834328
13958.226013	-99.699890
13958.898926	-100.016014
13959.571838	-99.958336
13960.244751	-100.171104
13960.917664	-99.760323
13961.590576	-99.805519
13962.263489	-99.611183
13962.936401	-99.484200
13963.609314	-99.283859
13964.282227	-99.482697
13964.955139	-99.715721
13965.628052	-99.479622
13966.300964	-99.361343
13966.973877	-99.783989
13967.646790	-99.517151
13968.319702	-99.339027
13968.992615	-99.603600
13969.665527	-99.907623
13970.338440	-99.883858
13971.011353	-99.808319
13971.684265	-99.557617
13972.357178	-99.800995
13973.030090	-100.263588
13973.703003	-100.008850
13974.375916	-99.216927
13975.048828	-99.347710
13975.721741	-99.779312
13976.394653	-99.585548
13977.067566	-99.958351
13977.740479	-99.875687
13978.413391	-99.741119
13979.086304	-99.720451
13979.759216	-99.661743
13980.432129	-99.334785
13981.105042	-99.442604
13981.777954	-99.800621
13982.450867	-98.552032
13983.123779	-98.609810
13983.796692	-99.700417
13984.469604	-99.533752
13985.142517	-99.921730
13985.815430	-99.940163
13986.488342	-99.644012
13987.161255	-99.447731
13987.834167	-99.654137
13988.507080	-99.656647
13989.179993	-99.637833
13989.852905	-99.755135
13990.525818	-99.625465
13991.198730	-99.689102
13991.871643	-99.400917
13992.544556	-99.413292
13993.217468	-99.785370
13993.890381	-99.496902
13994.563293	-99.902573
13995.236206	-99.895844
13995.909119	-99.637482
13996.582031	-99.903610
13997.254944	-99.811729
13997.927856	-99.286514
13998.600769	-99.391594
13999.273682	-100.259445
13999.946594	-99.738037
14000.619507	-99.417778
14001.292419	-99.443527
14001.965332	-99.587410
14002.638245	-100.084702
14003.311157	-99.738060
14003.984070	-99.905212
14004.656982	-99.880486
14005.329895	-99.868294
14006.002808	-99.833084
14006.675720	-99.824097
14007.348633	-99.490959
14008.021545	-99.403679
14008.694458	-99.054939
14009.367371	-97.475677
14010.040283	-97.339195
14010.713196	-99.317513
14011.386108	-99.954552
14012.059021	-100.035980
14012.731934	-99.729500
14013.404846	-99.166878
14014.077759	-99.490677
14014.750671	-99.632973
14015.423584	-99.374809
14016.096497	-99.094360
14016.769409	-99.158096
14017.442322	-99.506111
14018.115234	-99.422462
14018.788147	-99.384972
14019.461060	-99.092644
14020.133972	-99.463394
14020.806885	-99.478600
14021.479797	-99.454262
14022.152710	-99.836098
14022.825623	-99.529488
14023.498535	-99.482864
14024.171448	-99.593987
14024.844360	-99.383224
14025.517273	-99.464432
14026.190186	-99.358177
14026.863098	-99.261177
14027.536011	-99.300774
14028.208923	-99.421532
14028.881836	-99.550438
14029.554749	-99.986069
14030.227661	-99.537880
14030.900574	-99.418121
14031.573486	-99.528694
14032.246399	-99.449371
14032.919312	-99.010231
14033.592224	-99.037643
14034.265137	-99.136406
14034.938049	-99.147697
14035.610962	-99.414207
14036.283875	-99.447685
14036.956787	-99.516167
14037.629700	-99.893372
14038.302612	-100.047295
14038.975525	-99.569618
14039.648438	-99.474220
14040.321350	-99.168396
14040.994263	-99.049332
14041.667175	-99.201958
14042.340088	-99.572227
14043.013000	-99.513962
14043.685913	-99.610542
14044.358826	-99.840019
14045.031738	-99.970284
14045.704651	-99.518188
14046.377563	-99.736824
14047.050476	-99.361954
14047.723389	-98.971062
14048.396301	-99.293968
14049.069214	-98.947136
14049.742126	-99.623344
14050.415039	-99.578934
14051.087952	-99.397141
14051.760864	-99.284355
14052.433777	-99.548691
14053.106689	-99.470665
14053.779602	-99.346321
14054.452515	-99.528831
14055.125427	-99.337303
14055.798340	-99.178772
14056.471252	-98.964928
14057.144165	-99.065971
14057.817078	-98.804466
14058.489990	-98.644104
14059.162903	-98.648491
14059.835815	-99.189697
14060.508728	-99.312050
14061.181641	-99.492218
14061.854553	-99.372826
14062.527466	-99.246727
14063.200378	-99.508484
14063.873291	-98.966812
14064.546204	-99.197304
14065.219116	-99.979179
14065.892029	-99.936028
14066.564941	-99.715340
14067.237854	-99.475883
14067.910767	-99.684258
14068.583679	-99.867714
14069.256592	-99.521950
14069.929504	-99.235527
14070.602417	-99.437576
14071.275330	-99.782326
14071.948242	-99.484222
14072.621155	-99.490288
14073.294067	-99.800766
14073.966980	-99.559608
14074.639893	-99.445061
14075.312805	-99.467384
14075.985718	-99.524986
14076.658630	-99.102852
14077.331543	-98.901794
14078.004456	-99.313988
14078.677368	-99.225327
14079.350281	-99.019585
14080.023193	-98.904091
14080.696106	-99.288132
14081.369019	-99.617584
14082.041931	-99.629997
14082.714844	-99.897034
14083.387756	-99.626198
14084.060669	-99.747246
14084.733582	-99.649536
14085.406494	-99.502266
14086.079407	-99.442467
14086.752319	-99.401215
14087.425232	-99.532204
14088.098145	-99.558243
14088.771057	-99.202461
14089.443970	-99.241539
14090.116882	-99.032310
14090.789795	-99.352852
14091.462708	-99.650078
14092.135620	-99.850426
14092.808533	-99.647186
14093.481445	-99.581650
14094.154358	-99.530205
14094.827271	-99.623322
14095.500183	-99.561134
14096.173096	-99.862350
14096.846008	-100.022255
14097.518921	-99.599785
14098.191833	-99.537804
14098.864746	-99.951630
14099.537659	-99.545952
14100.210571	-99.390816
14100.883484	-99.419319
14101.556396	-99.175575
14102.229309	-99.312325
14102.902222	-99.491409
14103.575134	-99.566574
14104.248047	-99.448143
14104.920959	-99.206459
14105.593872	-99.442589
14106.266785	-99.608650
14106.939697	-99.295311
14107.612610	-99.665642
14108.285522	-99.159264
14108.958435	-98.263817
14109.631348	-98.553650
14110.304260	-99.079987
14110.977173	-99.084763
14111.650085	-99.271523
14112.322998	-99.270142
14112.995911	-99.301430
14113.668823	-99.754158
14114.341736	-99.688026
14115.014648	-99.453590
14115.687561	-99.312988
14116.360474	-99.082603
14117.033386	-99.255417
14117.706299	-99.136559
14118.379211	-99.270805
14119.052124	-99.565094
14119.725037	-99.012962
14120.397949	-99.099854
14121.070862	-99.449791
14121.743774	-99.521584
14122.416687	-99.462387
14123.089600	-99.730232
14123.762512	-99.758064
14124.435425	-99.649590
14125.108337	-99.569229
14125.781250	-99.596046
14126.454163	-99.658607
14127.127075	-99.607697
14127.799988	-99.468140
14128.472900	-99.445778
14129.145813	-99.565475
14129.818726	-99.477112
14130.491638	-99.329979
14131.164551	-99.481720
14131.837463	-99.854156
14132.510376	-99.720337
14133.183289	-99.585815
14133.856201	-99.543877
14134.529114	-99.507126
14135.202026	-99.499802
14135.874939	-99.317558
14136.547852	-99.469994
14137.220764	-99.526543
14137.893677	-99.585434
14138.566589	-99.510155
14139.239502	-99.346863
14139.912415	-99.333405
14140.585327	-99.675385
14141.258240	-99.610657
14141.931152	-99.538231
14142.604065	-99.657043
14143.276978	-99.516273
14143.949890	-99.479240
14144.622803	-99.728104
14145.295715	-99.768784
14145.968628	-100.030891
14146.641541	-99.962715
14147.314453	-99.625443
14147.987366	-100.104523
14148.660278	-99.983902
14149.333191	-99.566483
14150.006104	-99.639946
14150.679016	-99.635567
14151.351929	-99.738968
14152.024841	-99.783043
14152.697754	-99.590698
14153.370667	-99.541206
14154.043579	-99.364288
14154.716492	-99.713272
14155.389404	-99.858902
14156.062317	-99.428169
14156.735229	-99.356216
14157.408142	-99.735359
14158.081055	-99.447762
14158.753967	-99.498108
14159.426880	-99.706367
14160.099792	-99.644478
14160.772705	-100.023361
14161.445618	-100.014328
14162.118530	-99.782494
14162.791443	-99.726494
14163.464355	-99.963951
14164.137268	-100.170540
14164.810181	-99.495735
14165.483093	-99.435097
14166.156006	-99.314774
14166.828918	-99.400642
14167.501831	-99.573708
14168.174744	-99.464684
14168.847656	-99.389214
14169.520569	-99.483398
14170.193481	-99.541290
14170.866394	-99.687393
14171.539307	-99.710693
14172.212219	-99.703217
14172.885132	-100.114365
14173.558044	-99.659363
14174.230957	-99.406754
14174.903870	-100.020905
14175.576782	-99.592667
14176.249695	-99.543312
14176.922607	-99.775032
14177.595520	-99.518517
14178.268433	-99.499374
14178.941345	-99.558533
14179.614258	-99.578201
14180.287170	-99.912582
14180.960083	-99.148254
14181.632996	-98.689217
14182.305908	-99.573120
14182.978821	-99.987030
14183.651733	-100.283134
14184.324646	-99.397476
14184.997559	-99.478081
14185.670471	-99.386024
14186.343384	-99.639687
14187.016296	-99.591949
14187.689209	-99.764320
14188.362122	-99.707809
14189.035034	-99.712982
14189.707947	-99.389046
14190.380859	-99.603165
14191.053772	-99.789726
14191.726685	-99.799736
14192.399597	-100.261139
14193.072510	-99.979027
14193.745422	-99.300247
14194.418335	-99.448311
14195.091248	-99.693199
14195.764160	-100.287628
14196.437073	-99.527298
14197.109985	-99.501785
14197.782898	-99.378708
14198.455811	-99.792534
14199.128723	-99.577621
14199.801636	-99.916161
14200.474548	-100.137810
14201.147461	-99.797333
14201.820374	-99.777634
14202.493286	-99.791344
14203.166199	-99.943634
14203.839111	-100.250359
14204.512024	-99.895607
14205.184937	-99.690842
14205.857849	-99.879646
14206.530762	-99.730087
14207.203674	-99.721764
14207.876587	-99.656143
14208.549500	-99.384384
14209.222412	-99.767647
14209.895325	-100.020836
14210.568237	-99.562775
14211.241150	-99.624893
14211.914062	-99.620972
14212.586975	-99.702118
14213.259888	-99.775887
14213.932800	-100.192490
14214.605713	-99.887123
14215.278625	-99.644684
14215.951538	-99.382385
14216.624451	-99.701469
14217.297363	-99.816902
14217.970276	-100.039650
14218.643188	-99.954216
14219.316101	-99.820152
14219.989014	-100.055733
14220.661926	-99.899117
14221.334839	-99.530693
14222.007751	-99.363899
14222.680664	-99.648010
14223.353577	-100.079750
14224.026489	-100.042198
14224.699402	-99.975777
14225.372314	-100.056396
14226.045227	-99.630943
14226.718140	-99.915337
14227.391052	-100.034592
14228.063965	-100.044052
14228.736877	-100.184807
14229.409790	-100.226799
14230.082703	-100.112274
14230.755615	-99.850204
14231.428528	-99.970009
14232.101440	-100.462990
14232.774353	-100.332253
14233.447266	-99.806038
14234.120178	-99.902458
14234.793091	-100.476463
14235.466003	-100.454781
14236.138916	-100.028412
14236.811829	-100.082428
14237.484741	-100.160278
14238.157654	-100.268417
14238.830566	-100.376221
14239.503479	-100.318024
14240.176392	-99.914780
14240.849304	-99.668312
14241.522217	-99.942108
14242.195129	-100.408981
14242.868042	-100.245041
14243.540955	-100.265503
14244.213867	-100.358490
14244.886780	-100.298035
14245.559692	-100.335732
14246.232605	-100.315079
14246.905518	-100.000603
14247.578430	-100.158089
14248.251343	-100.494972
14248.924255	-100.306602
14249.597168	-100.284622
14250.270081	-100.300415
14250.942993	-100.190781
14251.615906	-100.212593
14252.288818	-100.389160
14252.961731	-100.252998
14253.634644	-100.246849
14254.307556	-100.217857
14254.980469	-99.895821
14255.653381	-100.576164
14256.326294	-100.415359
14256.999207	-100.054359
14257.672119	-100.031395
14258.345032	-100.305573
14259.017944	-100.150146
14259.690857	-100.113266
14260.363770	-100.348320
14261.036682	-99.797867
14261.709595	-99.764786
14262.382507	-99.999969
14263.055420	-100.404259
14263.728333	-100.132378
14264.401245	-100.146545
14265.074158	-100.364265
14265.747070	-100.307114
14266.419983	-100.386726
14267.092896	-100.383377
14267.765808	-100.259323
14268.438721	-100.206833
14269.111633	-99.860245
14269.784546	-100.103531
14270.457458	-100.760666
14271.130371	-100.170158
14271.803284	-99.971817
14272.476196	-100.040497
14273.149109	-100.553902
14273.822021	-100.645119
14274.494934	-100.157730
14275.167847	-100.576126
14275.840759	-100.498978
14276.513672	-100.422379
14277.186584	-100.537659
14277.859497	-100.369720
14278.532410	-100.047951
14279.205322	-100.105469
14279.878235	-100.126396
14280.551147	-99.579170
14281.224060	-99.637863
14281.896973	-100.212906
14282.569885	-100.384232
14283.242798	-100.148804
14283.915710	-100.646652
14284.588623	-100.669739
14285.261536	-100.238358
14285.934448	-100.296906
14286.607361	-100.321892
14287.280273	-100.209190
14287.953186	-100.089302
14288.626099	-100.290634
14289.299011	-100.092209
14289.971924	-100.596046
14290.644836	-100.514282
14291.317749	-100.228325
14291.990662	-100.336128
14292.663574	-100.182625
14293.336487	-100.137459
14294.009399	-100.711037
14294.682312	-100.907791
14295.355225	-100.508202
14296.028137	-100.327217
14296.701050	-100.526695
14297.373962	-100.474777
14298.046875	-100.314064
14298.719788	-100.481476
14299.392700	-100.708397
14300.065613	-100.664635
14300.738525	-100.461945
14301.411438	-100.554863
14302.084351	-100.215111
14302.757263	-100.161949
14303.430176	-100.143303
14304.103088	-100.137993
14304.776001	-100.369896
14305.448914	-100.442223
14306.121826	-100.007729
14306.794739	-100.031082
14307.467651	-98.514603
14308.140564	-98.326508
14308.813477	-99.783134
14309.486389	-99.736534
14310.159302	-99.640114
14310.832214	-99.740700
14311.505127	-99.866562
14312.178040	-99.805130
14312.850952	-99.995056
14313.523865	-100.271645
14314.196777	-100.401443
14314.869690	-100.284645
14315.542603	-100.332779
14316.215515	-99.897789
14316.888428	-99.657486
14317.561340	-100.300224
14318.234253	-99.922516
14318.907166	-99.636467
14319.580078	-99.712624
14320.252991	-99.734665
14320.925903	-99.872551
14321.598816	-99.942268
14322.271729	-99.670555
14322.944641	-99.745651
14323.617554	-99.700264
14324.290466	-99.956917
14324.963379	-99.583725
14325.636292	-99.718300
14326.309204	-99.540451
14326.982117	-99.552429
14327.655029	-99.172424
14328.327942	-99.334320
14329.000854	-99.755653
14329.673767	-100.034126
14330.346680	-99.452972
14331.019592	-98.952820
14331.692505	-99.192436
14332.365417	-99.415001
14333.038330	-99.471771
14333.711243	-99.456764
14334.384155	-99.856010
14335.057068	-99.834915
14335.729980	-99.822655
14336.402893	-99.411156
14337.075806	-98.997459
14337.748718	-99.222466
14338.421631	-99.348473
14339.094543	-99.946548
14339.767456	-99.714890
14340.440369	-99.200249
14341.113281	-99.340042
14341.786194	-99.801773
14342.459106	-99.622406
14343.132019	-98.895256
14343.804932	-99.131004
14344.477844	-99.544930
14345.150757	-99.406464
14345.823669	-99.089645
14346.496582	-98.834251
14347.169495	-99.393616
14347.842407	-99.451965
14348.515320	-99.071449
14349.188232	-98.999596
14349.861145	-98.832825
14350.534058	-99.402351
14351.206970	-99.137199
14351.879883	-98.976593
14352.552795	-99.298424
14353.225708	-99.310112
14353.898621	-98.975487
14354.571533	-99.185844
14355.244446	-99.015724
14355.917358	-98.832840
14356.590271	-98.858124
14357.263184	-98.733032
14357.936096	-98.995071
14358.609009	-98.773331
14359.281921	-98.697479
14359.954834	-98.766518
14360.627747	-98.993004
14361.300659	-99.235138
14361.973572	-99.268288
14362.646484	-99.080307
14363.319397	-98.847130
14363.992310	-99.100235
14364.665222	-99.108162
14365.338135	-98.998901
14366.011047	-99.179131
14366.683960	-99.200623
14367.356873	-99.282295
14368.029785	-99.219986
14368.702698	-99.077911
14369.375610	-99.135582
14370.048523	-99.132553
14370.721436	-98.961754
14371.394348	-98.857971
14372.067261	-99.233528
14372.740173	-98.977379
14373.413086	-99.552864
14374.085999	-99.251335
14374.758911	-99.407806
14375.431824	-99.465958
14376.104736	-99.486938
14376.777649	-99.529266
14377.450562	-99.102440
14378.123474	-99.049683
14378.796387	-98.967804
14379.469299	-99.043037
14380.142212	-99.570503
14380.815125	-99.631058
14381.488037	-99.504913
14382.160950	-99.268700
14382.833862	-99.768517
14383.506775	-99.684891
14384.179688	-99.823685
14384.852600	-99.942230
14385.525513	-99.486687
14386.198425	-99.636269
14386.871338	-99.093773
14387.544250	-99.416107
14388.217163	-99.765579
14388.890076	-99.929039
14389.562988	-99.540649
14390.235901	-99.433670
14390.908813	-99.854477
14391.581726	-100.055740
14392.254639	-100.067368
14392.927551	-100.027382
14393.600464	-99.774063
14394.273376	-99.856735
14394.946289	-100.063721
14395.619202	-100.461510
14396.292114	-100.341965
14396.965027	-100.099411
14397.637939	-100.010178
14398.310852	-100.270294
14398.983765	-100.037636
14399.656677	-100.450317
14400.329590	-100.588020
14401.002502	-100.184357
14401.675415	-100.094872
14402.348328	-100.471611
14403.021240	-100.478729
14403.694153	-100.341843
14404.367065	-100.454300
14405.039978	-100.031418
14405.712891	-100.130028
14406.385803	-99.914757
14407.058716	-98.567307
14407.731628	-99.052177
14408.404541	-100.305397
14409.077454	-100.259308
14409.750366	-100.634735
14410.423279	-100.457275
14411.096191	-100.498055
14411.769104	-100.396225
14412.442017	-100.588097
14413.114929	-100.592911
14413.787842	-100.588783
14414.460754	-100.847511
14415.133667	-100.569328
14415.806580	-100.464752
14416.479492	-100.553574
14417.152405	-100.850922
14417.825317	-100.724770
14418.498230	-100.351318
14419.171143	-100.438118
14419.844055	-100.560699
14420.516968	-100.888329
14421.189880	-100.739265
14421.862793	-100.412811
14422.535706	-100.498856
14423.208618	-100.613579
14423.881531	-100.427986
14424.554443	-100.312752
14425.227356	-100.324783
14425.900269	-100.175560
14426.573181	-100.761383
14427.246094	-101.210716
14427.919006	-101.073555
14428.591919	-100.813705
14429.264832	-100.936920
14429.937744	-100.806946
14430.610657	-100.606606
14431.283569	-100.334061
14431.956482	-100.502686
14432.629395	-100.758011
14433.302307	-100.637138
14433.975220	-100.615837
14434.648132	-100.608246
14435.321045	-100.638100
14435.993958	-100.643982
14436.666870	-100.447868
14437.339783	-100.453590
14438.012695	-100.541504
14438.685608	-100.626137
14439.358521	-100.959518
14440.031433	-101.117981
14440.704346	-100.785591
14441.377258	-100.606125
14442.050171	-101.074989
14442.723083	-100.743263
14443.395996	-100.702591
14444.068909	-100.556389
14444.741821	-100.751511
14445.414734	-100.672020
14446.087646	-100.711876
14446.760559	-100.751709
14447.433472	-101.236824
14448.106384	-101.087440
14448.779297	-101.088882
14449.452209	-101.165207
14450.125122	-101.396988
14450.798035	-101.125618
14451.470947	-100.606232
14452.143860	-100.589302
14452.816772	-100.603043
14453.489685	-100.311607
14454.162598	-100.655655
14454.835510	-100.460579
14455.508423	-100.029739
14456.181335	-100.062157
14456.854248	-100.206871
14457.527161	-100.442490
14458.200073	-100.901634
14458.872986	-100.479652
14459.545898	-100.678459
14460.218811	-100.412834
14460.891724	-100.720833
14461.564636	-100.887230
14462.237549	-100.644623
14462.910461	-100.646637
14463.583374	-100.763130
14464.256287	-100.682259
14464.929199	-100.394859
14465.602112	-100.532227
14466.275024	-100.508759
14466.947937	-100.560417
14467.620850	-100.777573
14468.293762	-101.031029
14468.966675	-100.422348
14469.639587	-100.138527
14470.312500	-100.089874
14470.985413	-100.019356
14471.658325	-100.239059
14472.331238	-100.509460
14473.004150	-100.652946
14473.677063	-100.266708
14474.349976	-100.157249
14475.022888	-100.695145
14475.695801	-100.459892
14476.368713	-100.756256
14477.041626	-100.541214
14477.714539	-100.198410
14478.387451	-100.104118
14479.060364	-99.955307
14479.733276	-99.572739
14480.406189	-100.486855
14481.079102	-100.578468
14481.752014	-100.605064
14482.424927	-100.182800
14483.097839	-99.897118
14483.770752	-99.989021
14484.443665	-99.901009
14485.116577	-100.125252
14485.789490	-100.197853
14486.462402	-100.291260
14487.135315	-100.306763
14487.808228	-100.078903
14488.481140	-100.482193
14489.154053	-100.143021
14489.826965	-100.023056
14490.499878	-99.907852
14491.172791	-99.955040
14491.845703	-100.204018
14492.518616	-100.214668
14493.191528	-99.935509
14493.864441	-99.957565
14494.537354	-100.287285
14495.210266	-100.576073
14495.883179	-100.146484
14496.556091	-100.558388
14497.229004	-100.425766
14497.901917	-100.217751
14498.574829	-100.254997
14499.247742	-100.575836
14499.920654	-100.359787
14500.593567	-100.447937
14501.266479	-100.696510
14501.939392	-100.560043
14502.612305	-100.291321
14503.285217	-100.155235
14503.958130	-100.094643
14504.631042	-99.881203
14505.303955	-100.102898
14505.976868	-99.667480
14506.649780	-99.344551
14507.322693	-100.080559
14507.995605	-100.411880
14508.668518	-100.135338
14509.341431	-100.099922
14510.014343	-100.376465
14510.687256	-99.976280
14511.360168	-100.323479
14512.033081	-100.261215
14512.705994	-100.221268
14513.378906	-100.430145
14514.051819	-99.713875
14514.724731	-100.254524
14515.397644	-100.738953
14516.070557	-100.247246
14516.743469	-100.312637
14517.416382	-100.596542
14518.089294	-100.009750
14518.762207	-99.881058
14519.435120	-100.183525
14520.108032	-100.446373
14520.780945	-100.412560
14521.453857	-100.283142
14522.126770	-100.748161
14522.799683	-100.609184
14523.472595	-99.987747
14524.145508	-99.754044
14524.818420	-99.457237
14525.491333	-99.893806
14526.164246	-100.267082
14526.837158	-99.721146
14527.510071	-99.712891
14528.182983	-100.188652
14528.855896	-100.110260
