Frequency (Hz)	Level (dB)
13510.066223	-92.671860
13510.739136	-92.535583
13511.412048	-92.571999
13512.084961	-92.413445
13512.757874	-92.469856
13513.430786	-92.497238
13514.103699	-92.618790
13514.776611	-92.558670
13515.449524	-92.429939
13516.122437	-92.136787
13516.795349	-92.323235
13517.468262	-92.663834
13518.141174	-92.381279
13518.814087	-92.193954
13519.487000	-92.222092
13520.159912	-92.246567
13520.832825	-92.323990
13521.505737	-92.286812
13522.178650	-92.542419
13522.851562	-92.560532
13523.524475	-92.456306
13524.197388	-92.350021
13524.870300	-92.284256
13525.543213	-92.241028
13526.216125	-92.505508
13526.889038	-92.508675
13527.561951	-92.163055
13528.234863	-92.255379
13528.907776	-92.314400
13529.580688	-92.408882
13530.253601	-92.592255
13530.926514	-92.418633
13531.599426	-92.330353
13532.272339	-92.319626
13532.945251	-92.419785
13533.618164	-92.610725
13534.291077	-92.497444
13534.963989	-92.633545
13535.636902	-92.403412
13536.309814	-92.578545
13536.982727	-92.787666
13537.655640	-92.626877
13538.328552	-92.573601
13539.001465	-92.842461
13539.674377	-92.619682
13540.347290	-92.460594
13541.020203	-92.425896
13541.693115	-92.280319
13542.366028	-92.448677
13543.038940	-92.378548
13543.711853	-92.251663
13544.384766	-92.153946
13545.057678	-92.387596
13545.730591	-92.587860
13546.403503	-92.347198
13547.076416	-92.302345
13547.749329	-92.542793
13548.422241	-92.405319
13549.095154	-92.597099
13549.768066	-92.723129
13550.440979	-92.414124
13551.113892	-92.422134
13551.786804	-92.330025
13552.459717	-92.099846
13553.132629	-92.103935
13553.805542	-92.324463
13554.478455	-92.294586
13555.151367	-92.274727
13555.824280	-92.264885
13556.497192	-92.316925
13557.170105	-92.531509
13557.843018	-92.464272
13558.515930	-92.132950
13559.188843	-92.263901
13559.861755	-92.480370
13560.534668	-92.298752
13561.207581	-92.454483
13561.880493	-92.085060
13562.553406	-92.237610
13563.226318	-92.239204
13563.899231	-92.162148
13564.572144	-91.910774
13565.245056	-92.212280
13565.917969	-92.148018
13566.590881	-92.310844
13567.263794	-92.049477
13567.936707	-92.077026
13568.609619	-92.737709
13569.282532	-92.748260
13569.955444	-92.341400
13570.628357	-92.194290
13571.301270	-92.292801
13571.974182	-92.511810
13572.647095	-92.418167
13573.320007	-92.269272
13573.992920	-92.362434
13574.665833	-92.554779
13575.338745	-92.334824
13576.011658	-92.608124
13576.684570	-92.634933
13577.357483	-92.278511
13578.030396	-92.248116
13578.703308	-92.323174
13579.376221	-92.335754
13580.049133	-92.362076
13580.722046	-92.319397
13581.394958	-92.510040
13582.067871	-92.393028
13582.740784	-92.622200
13583.413696	-92.696663
13584.086609	-92.583939
13584.759521	-92.710251
13585.432434	-92.461342
13586.105347	-92.683784
13586.778259	-92.524742
13587.451172	-92.323044
13588.124084	-92.035965
13588.796997	-92.061005
13589.469910	-92.591637
13590.142822	-92.506042
13590.815735	-92.226280
13591.488647	-92.009598
13592.161560	-92.396805
13592.834473	-92.869820
13593.507385	-92.627953
13594.180298	-92.411270
13594.853210	-92.017044
13595.526123	-92.011696
13596.199036	-92.335571
13596.871948	-92.565994
13597.544861	-92.316635
13598.217773	-92.365829
13598.890686	-92.672691
13599.563599	-92.384422
13600.236511	-92.390579
13600.909424	-92.257507
13601.582336	-92.257751
13602.255249	-92.178085
13602.928162	-92.575241
13603.601074	-92.340034
13604.273987	-92.219322
13604.946899	-92.241783
13605.619812	-92.092064
13606.292725	-91.930283
13606.965637	-91.948700
13607.638550	-92.106865
13608.311462	-91.992607
13608.984375	-92.048935
13609.657288	-92.028030
13610.330200	-92.196739
13611.003113	-91.718468
13611.676025	-91.952888
13612.348938	-91.789818
13613.021851	-91.987411
13613.694763	-92.302147
13614.367676	-92.250145
13615.040588	-91.916054
13615.713501	-92.110344
13616.386414	-92.427834
13617.059326	-92.390701
13617.732239	-92.535210
13618.405151	-92.045456
13619.078064	-91.546318
13619.750977	-91.608154
13620.423889	-91.990112
13621.096802	-91.965538
13621.769714	-91.878006
13622.442627	-91.930016
13623.115540	-91.746597
13623.788452	-91.552567
13624.461365	-91.470581
13625.134277	-91.735313
13625.807190	-91.921555
13626.480103	-91.735138
13627.153015	-91.639000
13627.825928	-91.879860
13628.498840	-91.853661
13629.171753	-92.019760
13629.844666	-91.663452
13630.517578	-91.677071
13631.190491	-92.068939
13631.863403	-91.878288
13632.536316	-91.894562
13633.209229	-92.043739
13633.882141	-92.043533
13634.555054	-92.015762
13635.227966	-92.137024
13635.900879	-92.155128
13636.573792	-92.106667
13637.246704	-91.882523
13637.919617	-91.839531
13638.592529	-92.151192
13639.265442	-91.974968
13639.938354	-91.862907
13640.611267	-91.712891
13641.284180	-92.054329
13641.957092	-91.900391
13642.630005	-91.538605
13643.302917	-91.492310
13643.975830	-91.590782
13644.648743	-91.753120
13645.321655	-91.755257
13645.994568	-91.543091
13646.667480	-91.625214
13647.340393	-92.054123
13648.013306	-92.030396
13648.686218	-91.971123
13649.359131	-91.640457
13650.032043	-91.443962
13650.704956	-91.548737
13651.377869	-91.569588
13652.050781	-91.567589
13652.723694	-91.713539
13653.396606	-91.707748
13654.069519	-91.766373
13654.742432	-91.707207
13655.415344	-91.794617
13656.088257	-91.920403
13656.761169	-91.572006
13657.434082	-91.638237
13658.106995	-91.589706
13658.779907	-91.703323
13659.452820	-91.902298
13660.125732	-91.841003
13660.798645	-92.181763
13661.471558	-92.038300
13662.144470	-92.170784
13662.817383	-92.281532
13663.490295	-92.104225
13664.163208	-92.042931
13664.836121	-92.274239
13665.509033	-92.247658
13666.181946	-91.891319
13666.854858	-91.553276
13667.527771	-92.075478
13668.200684	-91.980545
13668.873596	-91.695137
13669.546509	-91.780334
13670.219421	-91.686043
13670.892334	-91.998421
13671.565247	-92.197472
13672.238159	-92.369240
13672.911072	-92.346115
13673.583984	-92.279037
13674.256897	-92.449585
13674.929810	-92.381584
13675.602722	-92.106697
13676.275635	-92.164238
13676.948547	-91.993431
13677.621460	-92.246948
13678.294373	-92.420097
13678.967285	-92.022537
13679.640198	-91.807915
13680.313110	-91.630920
13680.986023	-92.161278
13681.658936	-92.463127
13682.331848	-91.816895
13683.004761	-91.876999
13683.677673	-92.246811
13684.350586	-92.427628
13685.023499	-92.808052
13685.696411	-92.470222
13686.369324	-92.324837
13687.042236	-92.440216
13687.715149	-92.257683
13688.388062	-92.454552
13689.060974	-92.311638
13689.733887	-92.077454
13690.406799	-92.351746
13691.079712	-92.226425
13691.752625	-92.214828
13692.425537	-92.623894
13693.098450	-92.696259
13693.771362	-92.188423
13694.444275	-92.523247
13695.117188	-92.498642
13695.790100	-92.477089
13696.463013	-92.139557
13697.135925	-92.191986
13697.808838	-92.467232
13698.481750	-92.280647
13699.154663	-92.101662
13699.827576	-91.994026
13700.500488	-92.284927
13701.173401	-92.362396
13701.846313	-92.999863
13702.519226	-92.528534
13703.192139	-92.425819
13703.865051	-92.473557
13704.537964	-92.713821
13705.210876	-92.636520
13705.883789	-92.633919
13706.556702	-92.595146
13707.229614	-92.786346
13707.902527	-92.239578
13708.575439	-91.876122
13709.248352	-92.283913
13709.921265	-92.347244
13710.594177	-92.280876
13711.267090	-92.364960
13711.940002	-92.542007
13712.612915	-92.503136
13713.285828	-92.529137
13713.958740	-92.589363
13714.631653	-92.455223
13715.304565	-92.464355
13715.977478	-92.621033
13716.650391	-92.443314
13717.323303	-92.734398
13717.996216	-92.623039
13718.669128	-92.408020
13719.342041	-92.355331
13720.014954	-92.684402
13720.687866	-92.979584
13721.360779	-92.676918
13722.033691	-92.482185
13722.706604	-92.287666
13723.379517	-92.126572
13724.052429	-92.349792
13724.725342	-92.053940
13725.398254	-92.310677
13726.071167	-92.611534
13726.744080	-92.896805
13727.416992	-92.623055
13728.089905	-93.168129
13728.762817	-92.688225
13729.435730	-92.321930
13730.108643	-92.162933
13730.781555	-92.681374
13731.454468	-92.456161
13732.127380	-92.558289
13732.800293	-92.247818
13733.473206	-92.483299
13734.146118	-92.513008
13734.819031	-92.564842
13735.491943	-92.678589
13736.164856	-92.647491
13736.837769	-92.528526
13737.510681	-92.516022
13738.183594	-92.853607
13738.856506	-92.725037
13739.529419	-92.065735
13740.202332	-92.481552
13740.875244	-92.709999
13741.548157	-92.730026
13742.221069	-92.608643
13742.893982	-92.531090
13743.566895	-92.736809
13744.239807	-92.697174
13744.912720	-92.449966
13745.585632	-92.073006
13746.258545	-92.163918
13746.931458	-92.390808
13747.604370	-92.769730
13748.277283	-92.847023
13748.950195	-92.766281
13749.623108	-92.594971
13750.296021	-92.549240
13750.968933	-92.897537
13751.641846	-92.484962
13752.314758	-92.511711
13752.987671	-92.676025
13753.660583	-92.671570
13754.333496	-92.548859
13755.006409	-92.512352
13755.679321	-92.726379
13756.352234	-92.490555
13757.025146	-92.692413
13757.698059	-92.878914
13758.370972	-92.534431
13759.043884	-92.529312
13759.716797	-92.783096
13760.389709	-92.810173
13761.062622	-92.740273
13761.735535	-92.852287
13762.408447	-92.525688
13763.081360	-92.491661
13763.754272	-92.528625
13764.427185	-92.665718
13765.100098	-92.351913
13765.773010	-92.758095
13766.445923	-93.141548
13767.118835	-92.747101
13767.791748	-92.804153
13768.464661	-92.999443
13769.137573	-92.992485
13769.810486	-92.457680
13770.483398	-92.231720
13771.156311	-92.729546
13771.829224	-92.740875
13772.502136	-92.832726
13773.175049	-92.421143
13773.847961	-92.712830
13774.520874	-92.494469
13775.193787	-92.191574
13775.866699	-92.731949
13776.539612	-93.019524
13777.212524	-92.491165
13777.885437	-92.362274
13778.558350	-92.470398
13779.231262	-92.962318
13779.904175	-93.061676
13780.577087	-92.620399
13781.250000	-92.324356
13781.922913	-92.513786
13782.595825	-92.646790
13783.268738	-92.879784
13783.941650	-93.127197
13784.614563	-93.163170
13785.287476	-92.915421
13785.960388	-92.716087
13786.633301	-92.562386
13787.306213	-92.801056
13787.979126	-92.811699
13788.652039	-93.044411
13789.324951	-93.057945
13789.997864	-93.106491
13790.670776	-92.916031
13791.343689	-93.028976
13792.016602	-92.715286
13792.689514	-92.999405
13793.362427	-93.213478
13794.035339	-93.155624
13794.708252	-92.855377
13795.381165	-93.059631
13796.054077	-93.001289
13796.726990	-92.784294
13797.399902	-92.884575
13798.072815	-92.833328
13798.745728	-92.825333
13799.418640	-92.794601
13800.091553	-92.865616
13800.764465	-92.686996
13801.437378	-93.061012
13802.110291	-92.980316
13802.783203	-92.583893
13803.456116	-93.111366
13804.129028	-92.920845
13804.801941	-92.567154
13805.474854	-92.884735
13806.147766	-93.156517
13806.820679	-93.229088
13807.493591	-93.131920
13808.166504	-93.034454
13808.839417	-93.031631
13809.512329	-93.179726
13810.185242	-93.003975
13810.858154	-92.790474
13811.531067	-92.707420
13812.203979	-92.859978
13812.876892	-93.064903
13813.549805	-93.053131
13814.222717	-92.774658
13814.895630	-92.919998
13815.568542	-93.234543
13816.241455	-93.411041
13816.914368	-93.119705
13817.587280	-93.132935
13818.260193	-93.135506
13818.933105	-92.987251
13819.606018	-93.095840
13820.278931	-92.751732
13820.951843	-92.808136
13821.624756	-93.260452
13822.297668	-92.998337
13822.970581	-92.893890
13823.643494	-93.195366
13824.316406	-93.673393
13824.989319	-93.570854
13825.662231	-93.172440
13826.335144	-92.982536
13827.008057	-92.896484
13827.680969	-93.063972
13828.353882	-93.302773
13829.026794	-93.544815
13829.699707	-93.550102
13830.372620	-93.323929
13831.045532	-92.866302
13831.718445	-92.933243
13832.391357	-92.869568
13833.064270	-93.009621
13833.737183	-92.887497
13834.410095	-92.724342
13835.083008	-92.626999
13835.755920	-92.778519
13836.428833	-92.468315
13837.101746	-92.931870
13837.774658	-93.292648
13838.447571	-92.992432
13839.120483	-93.086960
13839.793396	-93.155388
13840.466309	-93.584084
13841.139221	-93.388939
13841.812134	-93.279335
13842.485046	-93.036133
13843.157959	-93.058228
13843.830872	-92.925552
13844.503784	-93.053604
13845.176697	-92.970711
13845.849609	-92.817703
13846.522522	-93.235924
13847.195435	-93.875610
13847.868347	-93.496712
13848.541260	-92.930832
13849.214172	-92.860168
13849.887085	-93.355797
13850.559998	-93.666069
13851.232910	-93.400154
13851.905823	-92.957062
13852.578735	-93.053017
13853.251648	-93.443810
13853.924561	-93.415382
13854.597473	-93.409088
13855.270386	-93.680504
13855.943298	-93.845917
13856.616211	-93.317513
13857.289124	-93.364594
13857.962036	-93.154282
13858.634949	-92.801186
13859.307861	-93.176064
13859.980774	-93.336815
13860.653687	-92.782097
13861.326599	-92.774780
13861.999512	-92.983376
13862.672424	-93.149887
13863.345337	-93.563217
13864.018250	-93.031799
13864.691162	-92.651115
13865.364075	-93.107071
13866.036987	-93.244453
13866.709900	-93.037575
13867.382812	-93.365540
13868.055725	-93.774971
13868.728638	-93.369003
13869.401550	-93.405106
13870.074463	-93.505989
13870.747375	-92.998245
13871.420288	-93.400208
13872.093201	-93.608109
13872.766113	-93.385849
13873.439026	-93.005661
13874.111938	-93.121361
13874.784851	-93.383209
13875.457764	-93.230804
13876.130676	-93.395409
13876.803589	-92.962570
13877.476501	-93.042984
13878.149414	-93.307396
13878.822327	-93.349823
13879.495239	-93.203178
13880.168152	-93.063370
13880.841064	-93.154694
13881.513977	-93.031792
13882.186890	-93.233604
13882.859802	-93.534134
13883.532715	-93.553772
13884.205627	-93.672852
13884.878540	-93.596748
13885.551453	-93.492889
13886.224365	-93.804718
13886.897278	-93.372871
13887.570190	-93.587616
13888.243103	-93.753273
13888.916016	-93.814568
13889.588928	-93.428787
13890.261841	-92.983276
13890.934753	-93.139336
13891.607666	-93.609550
13892.280579	-93.253242
13892.953491	-93.618881
13893.626404	-93.297501
13894.299316	-92.943077
13894.972229	-92.928627
13895.645142	-92.960464
13896.318054	-93.307213
13896.990967	-93.210197
13897.663879	-93.518913
13898.336792	-93.176399
13899.009705	-93.513084
13899.682617	-93.482407
13900.355530	-93.275436
13901.028442	-93.595161
13901.701355	-93.468689
13902.374268	-93.677917
13903.047180	-93.526161
13903.720093	-93.224342
13904.393005	-93.399353
13905.065918	-93.421104
13905.738831	-93.256302
13906.411743	-93.314247
13907.084656	-93.686249
13907.757568	-93.395103
13908.430481	-93.057106
13909.103394	-92.724785
13909.776306	-93.110008
13910.449219	-93.556793
13911.122131	-93.211349
13911.795044	-93.192978
13912.467957	-93.323425
13913.140869	-93.470306
13913.813782	-93.877678
13914.486694	-93.760826
13915.159607	-93.633087
13915.832520	-93.360268
13916.505432	-93.187057
13917.178345	-93.262802
13917.851257	-93.555069
13918.524170	-93.588158
13919.197083	-93.403267
13919.869995	-93.595497
13920.542908	-93.620239
13921.215820	-93.719940
13921.888733	-93.480263
13922.561646	-93.457405
13923.234558	-93.378197
13923.907471	-93.375473
13924.580383	-93.505150
13925.253296	-93.466751
13925.926208	-93.243210
13926.599121	-93.418983
13927.272034	-93.250305
13927.944946	-93.599480
13928.617859	-93.921906
13929.290771	-93.688515
13929.963684	-93.460464
13930.636597	-93.011566
13931.309509	-93.227104
13931.982422	-93.245033
13932.655334	-93.311066
13933.328247	-93.732452
13934.001160	-93.466698
13934.674072	-93.219536
13935.346985	-93.334419
13936.019897	-93.335266
13936.692810	-93.383469
13937.365723	-92.929466
13938.038635	-93.343384
13938.711548	-93.627319
13939.384460	-93.962158
13940.057373	-93.787674
13940.730286	-93.590271
13941.403198	-93.468994
13942.076111	-93.512833
13942.749023	-93.656021
13943.421936	-93.655228
13944.094849	-93.541817
13944.767761	-93.860817
13945.440674	-93.650177
13946.113586	-93.700897
13946.786499	-93.931992
13947.459412	-93.789848
13948.132324	-93.893173
13948.805237	-93.877510
13949.478149	-93.606438
13950.151062	-93.813141
13950.823975	-93.796120
13951.496887	-93.653793
13952.169800	-93.542282
13952.842712	-93.370384
13953.515625	-93.293968
13954.188538	-93.734184
13954.861450	-93.684547
13955.534363	-93.638626
13956.207275	-93.750511
13956.880188	-93.802010
13957.553101	-93.963776
13958.226013	-94.071854
13958.898926	-93.574181
13959.571838	-93.494987
13960.244751	-93.528488
13960.917664	-93.484100
13961.590576	-93.719185
13962.263489	-93.665840
13962.936401	-93.341339
13963.609314	-93.530128
13964.282227	-93.627586
13964.955139	-93.392097
13965.628052	-93.351555
13966.300964	-93.920609
13966.973877	-93.897980
13967.646790	-93.604378
13968.319702	-93.780853
13968.992615	-93.960350
13969.665527	-93.770294
13970.338440	-93.668495
13971.011353	-93.509125
13971.684265	-93.554443
13972.357178	-93.544716
13973.030090	-93.361404
13973.703003	-93.431084
13974.375916	-93.741547
13975.048828	-93.672600
13975.721741	-93.797554
13976.394653	-93.450829
13977.067566	-93.611839
13977.740479	-93.482185
13978.413391	-93.317436
13979.086304	-93.664726
13979.759216	-93.686913
13980.432129	-93.362015
13981.105042	-93.776939
13981.777954	-93.993813
13982.450867	-94.012848
13983.123779	-93.922623
13983.796692	-94.031105
13984.469604	-93.800484
13985.142517	-94.156433
13985.815430	-93.785385
13986.488342	-93.628273
13987.161255	-93.713112
13987.834167	-93.597328
13988.507080	-93.525200
13989.179993	-93.739128
13989.852905	-93.907585
13990.525818	-94.296371
13991.198730	-94.128532
13991.871643	-93.603279
13992.544556	-94.007072
13993.217468	-94.066078
13993.890381	-93.989311
13994.563293	-94.001480
13995.236206	-93.883636
13995.909119	-93.408806
13996.582031	-93.589119
13997.254944	-93.507607
13997.927856	-94.022003
13998.600769	-93.996437
13999.273682	-93.935898
13999.946594	-93.834831
14000.619507	-93.682343
14001.292419	-93.906067
14001.965332	-94.041824
14002.638245	-93.725769
14003.311157	-93.820229
14003.984070	-93.809898
14004.656982	-93.904274
14005.329895	-93.711372
14006.002808	-93.754517
14006.675720	-93.613792
14007.348633	-93.587868
14008.021545	-93.394218
14008.694458	-93.595947
14009.367371	-93.769409
14010.040283	-93.739014
14010.713196	-93.922005
14011.386108	-94.496536
14012.059021	-94.325768
14012.731934	-93.897560
14013.404846	-94.014381
14014.077759	-94.140076
14014.750671	-94.116615
14015.423584	-94.294121
14016.096497	-93.770050
14016.769409	-93.774361
14017.442322	-93.678154
14018.115234	-93.363968
14018.788147	-93.743805
14019.461060	-93.834778
14020.133972	-93.799927
14020.806885	-94.274933
14021.479797	-93.768471
14022.152710	-93.876434
14022.825623	-94.052681
14023.498535	-94.048958
14024.171448	-93.903671
14024.844360	-93.799767
14025.517273	-93.900169
14026.190186	-93.943184
14026.863098	-93.891953
14027.536011	-93.645180
14028.208923	-93.490379
14028.881836	-93.740013
14029.554749	-94.098717
14030.227661	-94.163712
14030.900574	-93.927322
14031.573486	-93.830635
14032.246399	-93.765137
14032.919312	-93.793365
14033.592224	-93.834091
14034.265137	-93.366745
14034.938049	-93.591202
14035.610962	-94.120277
14036.283875	-93.986000
14036.956787	-93.830070
14037.629700	-94.164444
14038.302612	-94.076324
14038.975525	-94.393936
14039.648438	-94.457870
14040.321350	-94.207031
14040.994263	-94.152214
14041.667175	-93.860130
14042.340088	-93.900986
14043.013000	-93.730446
14043.685913	-93.997673
14044.358826	-94.068115
14045.031738	-94.112015
14045.704651	-93.940170
14046.377563	-93.636459
14047.050476	-93.762680
14047.723389	-93.562286
14048.396301	-93.450867
14049.069214	-93.475082
14049.742126	-93.451988
14050.415039	-93.689514
14051.087952	-94.138847
14051.760864	-93.850822
14052.433777	-93.865822
14053.106689	-94.528244
14053.779602	-94.197021
14054.452515	-93.739639
14055.125427	-93.323242
14055.798340	-93.658920
14056.471252	-93.614639
14057.144165	-93.837776
14057.817078	-94.107826
14058.489990	-94.012787
14059.162903	-93.698158
14059.835815	-93.908058
14060.508728	-94.257591
14061.181641	-93.793083
14061.854553	-93.609367
14062.527466	-94.000023
14063.200378	-94.669380
14063.873291	-94.297905
14064.546204	-93.777359
14065.219116	-93.992409
14065.892029	-94.158760
14066.564941	-94.028267
14067.237854	-94.288269
14067.910767	-94.278656
14068.583679	-94.238274
14069.256592	-94.164978
14069.929504	-94.129608
14070.602417	-94.010521
14071.275330	-93.856552
14071.948242	-93.648720
14072.621155	-93.958267
14073.294067	-93.905777
14073.966980	-94.134277
14074.639893	-93.909599
14075.312805	-93.875755
14075.985718	-93.799339
14076.658630	-94.127327
14077.331543	-94.036980
14078.004456	-94.024261
14078.677368	-93.856995
14079.350281	-94.145576
14080.023193	-93.877342
14080.696106	-94.176979
14081.369019	-94.149727
14082.041931	-93.957619
14082.714844	-94.403091
14083.387756	-94.003601
14084.060669	-94.041512
14084.733582	-94.196495
14085.406494	-94.160736
14086.079407	-94.111641
14086.752319	-94.329529
14087.425232	-94.311539
14088.098145	-94.271507
14088.771057	-93.697929
14089.443970	-93.677757
14090.116882	-93.888145
14090.789795	-94.323906
14091.462708	-93.889267
14092.135620	-93.946030
14092.808533	-94.216957
14093.481445	-94.380180
14094.154358	-93.968750
14094.827271	-93.797829
14095.500183	-93.510269
14096.173096	-94.170990
14096.846008	-94.120766
14097.518921	-94.186958
14098.191833	-94.655876
14098.864746	-94.496407
14099.537659	-93.748375
14100.210571	-94.134125
14100.883484	-93.867119
14101.556396	-94.007904
14102.229309	-94.214180
14102.902222	-94.288071
14103.575134	-94.303940
14104.248047	-93.921143
14104.920959	-93.964958
14105.593872	-94.249832
14106.266785	-94.018028
14106.939697	-94.241318
14107.612610	-94.124435
14108.285522	-94.564682
14108.958435	-94.513939
14109.631348	-94.070663
14110.304260	-93.786385
14110.977173	-93.755211
14111.650085	-93.876472
14112.322998	-93.911110
14112.995911	-93.929886
14113.668823	-93.862411
14114.341736	-93.843391
14115.014648	-94.167664
14115.687561	-94.231842
14116.360474	-94.091309
14117.033386	-94.180450
14117.706299	-94.287827
14118.379211	-94.019447
14119.052124	-93.939522
14119.725037	-93.820259
14120.397949	-94.183769
14121.070862	-94.259315
14121.743774	-94.103806
14122.416687	-94.046707
14123.089600	-93.852478
14123.762512	-93.749695
14124.435425	-93.886284
14125.108337	-94.095604
14125.781250	-93.835762
14126.454163	-93.876205
14127.127075	-93.917854
14127.799988	-94.262230
14128.472900	-94.363113
14129.145813	-93.982414
14129.818726	-94.241409
14130.491638	-94.339417
14131.164551	-93.947983
14131.837463	-93.794449
14132.510376	-93.601028
14133.183289	-93.906479
14133.856201	-94.109627
14134.529114	-94.291084
14135.202026	-93.996727
14135.874939	-93.654221
14136.547852	-93.684761
14137.220764	-93.607582
14137.893677	-93.889069
14138.566589	-93.965790
14139.239502	-94.057098
14139.912415	-94.094711
14140.585327	-93.961517
14141.258240	-93.783203
14141.931152	-93.825584
14142.604065	-94.057373
14143.276978	-93.716606
14143.949890	-93.899048
14144.622803	-93.977226
14145.295715	-93.812653
14145.968628	-94.333725
14146.641541	-94.551193
14147.314453	-94.629501
14147.987366	-94.304611
14148.660278	-94.291527
14149.333191	-94.171089
14150.006104	-94.307831
14150.679016	-94.326385
14151.351929	-94.039001
14152.024841	-94.003960
14152.697754	-93.901657
14153.370667	-94.084801
14154.043579	-93.884895
14154.716492	-94.184196
14155.389404	-93.998520
14156.062317	-94.514771
14156.735229	-94.250908
14157.408142	-93.880577
14158.081055	-94.173592
14158.753967	-94.259171
14159.426880	-94.147224
14160.099792	-94.261192
14160.772705	-94.268959
14161.445618	-93.752037
14162.118530	-94.032593
14162.791443	-94.127434
14163.464355	-94.201241
14164.137268	-94.293678
14164.810181	-94.350433
14165.483093	-94.486671
14166.156006	-94.176941
14166.828918	-94.403954
14167.501831	-94.181473
14168.174744	-94.475983
14168.847656	-94.017708
14169.520569	-94.005615
14170.193481	-94.461243
14170.866394	-94.199570
14171.539307	-94.264084
14172.212219	-94.241196
14172.885132	-94.024872
14173.558044	-94.632729
14174.230957	-94.333748
14174.903870	-94.383217
14175.576782	-94.329880
14176.249695	-94.361420
14176.922607	-93.959770
14177.595520	-94.222084
14178.268433	-94.245316
14178.941345	-94.309334
14179.614258	-94.305527
14180.287170	-94.356407
14180.960083	-94.388504
14181.632996	-94.226479
14182.305908	-94.331688
14182.978821	-94.242470
14183.651733	-94.137497
14184.324646	-94.303131
14184.997559	-94.126999
14185.670471	-94.351891
14186.343384	-94.112335
14187.016296	-94.189651
14187.689209	-93.986740
14188.362122	-93.757881
14189.035034	-94.009041
14189.707947	-93.733482
14190.380859	-93.614555
14191.053772	-94.098198
14191.726685	-93.941208
14192.399597	-93.631828
14193.072510	-93.467140
14193.745422	-93.942757
14194.418335	-94.107964
14195.091248	-94.322365
14195.764160	-94.006905
14196.437073	-94.132553
14197.109985	-94.287651
14197.782898	-94.347923
14198.455811	-94.286728
14199.128723	-94.430168
14199.801636	-94.336510
14200.474548	-94.540749
14201.147461	-94.819695
14201.820374	-94.499367
14202.493286	-93.740295
14203.166199	-94.264023
14203.839111	-94.259682
14204.512024	-94.051201
14205.184937	-94.065193
14205.857849	-94.000198
14206.530762	-94.030205
14207.203674	-94.367485
14207.876587	-94.599289
14208.549500	-94.606026
14209.222412	-94.249237
14209.895325	-94.350731
14210.568237	-94.375740
14211.241150	-94.182465
14211.914062	-94.259544
14212.586975	-94.170509
14213.259888	-94.207153
14213.932800	-94.681786
14214.605713	-94.631821
14215.278625	-94.169876
14215.951538	-94.130127
14216.624451	-94.238106
14217.297363	-94.160835
14217.970276	-94.365501
14218.643188	-94.221100
14219.316101	-94.251389
14219.989014	-94.101738
14220.661926	-94.293213
14221.334839	-94.674599
14222.007751	-94.454201
14222.680664	-94.143143
14223.353577	-94.259651
14224.026489	-94.306366
14224.699402	-94.326088
14225.372314	-94.342072
14226.045227	-94.118660
14226.718140	-94.037468
14227.391052	-94.548561
14228.063965	-94.554825
14228.736877	-93.983490
14229.409790	-94.029083
14230.082703	-94.146057
14230.755615	-94.184372
14231.428528	-94.188736
14232.101440	-93.844734
14232.774353	-94.023048
14233.447266	-94.070930
14234.120178	-94.225662
14234.793091	-94.173271
14235.466003	-94.098000
14236.138916	-94.053528
14236.811829	-94.239456
14237.484741	-94.224022
14238.157654	-94.538498
14238.830566	-94.499443
14239.503479	-94.407951
14240.176392	-94.185951
14240.849304	-94.194763
14241.522217	-94.655869
14242.195129	-94.879547
14242.868042	-94.566658
14243.540955	-94.442352
14244.213867	-94.017235
14244.886780	-93.733635
14245.559692	-94.079857
14246.232605	-94.229164
14246.905518	-94.328583
14247.578430	-94.471153
14248.251343	-94.824623
14248.924255	-94.472839
14249.597168	-93.988380
14250.270081	-94.333656
14250.942993	-94.324364
14251.615906	-94.448914
14252.288818	-94.406311
14252.961731	-94.684105
14253.634644	-94.896439
14254.307556	-94.371208
14254.980469	-94.033249
14255.653381	-94.265358
14256.326294	-94.660484
14256.999207	-94.170387
14257.672119	-93.967133
14258.345032	-93.913345
14259.017944	-94.382088
14259.690857	-94.852173
14260.363770	-94.508217
14261.036682	-94.480644
14261.709595	-94.385437
14262.382507	-94.508553
14263.055420	-94.514481
14263.728333	-94.207451
14264.401245	-94.041573
14265.074158	-94.128136
14265.747070	-93.974434
14266.419983	-94.021790
14267.092896	-94.183182
14267.765808	-94.136909
14268.438721	-93.959412
14269.111633	-94.220642
14269.784546	-93.921127
14270.457458	-94.162354
14271.130371	-94.178368
14271.803284	-94.254105
14272.476196	-94.610275
14273.149109	-94.413734
14273.822021	-94.510735
14274.494934	-94.677139
14275.167847	-94.149689
14275.840759	-94.016747
14276.513672	-94.241280
14277.186584	-94.585831
14277.859497	-94.582092
14278.532410	-94.100815
14279.205322	-94.442223
14279.878235	-94.348946
14280.551147	-93.937958
14281.224060	-93.934769
14281.896973	-94.255249
14282.569885	-94.650429
14283.242798	-94.309891
14283.915710	-94.542953
14284.588623	-94.283455
14285.261536	-93.990562
14285.934448	-94.350769
14286.607361	-94.242134
14287.280273	-94.208946
14287.953186	-94.217133
14288.626099	-94.209595
14289.299011	-94.374336
14289.971924	-94.198326
14290.644836	-94.057457
14291.317749	-94.132095
14291.990662	-94.316917
14292.663574	-94.422821
14293.336487	-93.860252
